,Open,High,Low,Close,Volume,Log return %
2013-03-07,30.64,30.64,30.05,30.64,135160.0,0.0
2013-03-06,30.05,30.93,30.35,30.64,266470.0,1.9443683891174033
2013-03-05,29.76,30.05,29.47,30.05,207890.0,0.9697451016325489
2013-03-04,30.05,30.35,29.76,29.76,138270.0,-0.9697451016325439
2013-03-01,30.05,30.35,30.05,30.05,91290.0,0.0
2013-02-28,29.76,30.35,29.76,30.05,161170.0,0.9697451016325489
2013-02-27,29.47,30.05,29.47,29.76,129120.0,0.979241321528792
2013-02-26,30.05,30.35,29.47,29.47,193660.0,-1.9489864231613283
2013-02-25,29.76,30.35,29.76,30.05,167680.0,0.9697451016325489
2013-02-22,29.47,30.35,29.18,29.76,348530.0,0.979241321528792
2013-02-21,30.35,30.64,29.47,29.47,236050.0,-2.9423720755904044
2013-02-20,29.47,31.22,29.18,30.35,466760.0,2.942372075590407
2013-02-19,29.76,30.05,29.47,29.47,185290.0,-0.9792413215287893
2013-02-18,29.76,30.05,29.47,29.76,125690.0,0.0
2013-02-08,29.76,30.05,29.47,29.76,78380.0,0.0
2013-02-07,30.05,30.05,29.76,29.76,105610.0,-0.9697451016325439
2013-02-06,29.03,30.05,29.03,30.05,187250.0,3.4532882944678045
2013-02-05,29.47,29.76,29.03,29.03,432970.0,-1.50430187130648
2013-02-04,29.76,29.76,29.47,29.47,117260.0,-0.9792413215287893
2013-02-01,29.47,29.76,29.03,29.76,277990.0,0.979241321528792
2013-01-31,30.05,30.05,29.47,29.47,169570.0,-1.9489864231613283
2013-01-30,30.35,30.35,29.76,30.05,245500.0,-0.9933856524290737
2013-01-29,30.64,30.64,29.76,30.35,273610.0,-0.950982736688323
2013-01-28,29.03,30.93,29.18,30.64,657030.0,5.3976566835852
2013-01-25,28.89,29.18,28.74,29.03,430810.0,0.48342635583946203
2013-01-24,28.6,29.03,28.6,28.89,160380.0,1.0088796652336958
2013-01-23,28.16,29.47,28.6,28.6,250560.0,1.5504186535965254
2013-01-22,28.16,28.45,27.87,28.16,246990.0,0.0
2013-01-21,28.45,28.74,28.16,28.16,75950.0,-1.024562928249827
2013-01-18,28.6,28.74,28.16,28.45,206860.0,-0.5258557253467051
2013-01-17,29.03,29.03,28.6,28.6,291160.0,-1.4923060210731616
2013-01-16,29.18,29.47,28.89,29.03,215810.0,-0.5153765058100985
2013-01-15,29.03,29.47,28.89,29.18,192400.0,0.515376505810097
2013-01-14,30.05,30.05,28.74,29.03,371220.0,-3.453288294467808
2013-01-11,29.18,30.35,29.47,30.05,362160.0,2.937911788657693
2013-01-10,27.87,29.18,27.72,29.18,593410.0,4.593270160078265
2013-01-09,26.85,28.16,27.28,27.87,455050.0,3.7285020538983216
2013-01-08,25.68,26.85,25.68,26.85,629670.0,4.455334213311342
2013-01-07,25.68,25.97,25.68,25.68,135530.0,0.0
2013-01-04,25.24,25.68,25.09,25.68,147250.0,1.728244114874797
2013-01-03,25.39,25.53,25.09,25.24,146370.0,-0.5925358043574712
2013-01-02,25.68,25.68,25.39,25.39,199930.0,-1.135708310517329
2012-12-28,25.68,25.68,25.24,25.68,99400.0,0.0
2012-12-27,25.68,26.12,25.53,25.68,188780.0,0.0
2012-12-26,24.8,25.82,24.8,25.68,212250.0,3.486882565082386
2012-12-25,24.36,24.8,24.36,24.8,124470.0,1.7901210329240302
2012-12-24,24.22,24.66,24.22,24.36,91700.0,0.5763704716750134
2012-12-21,24.51,24.51,24.07,24.22,109770.0,-1.1902459415075082
2012-12-20,24.66,24.66,24.36,24.51,124180.0,-0.610130019617697
2012-12-19,24.12,25.09,24.66,24.66,432340.0,2.21411258772135
2012-12-18,24.32,24.51,24.12,24.12,254070.0,-0.8257685238981577
2012-12-17,24.9,24.9,24.32,24.32,163990.0,-2.356874637269565
2012-12-14,24.71,24.9,24.51,24.9,81460.0,0.7659783470143124
2012-12-13,24.71,24.9,24.51,24.71,110640.0,0.0
2012-12-12,24.9,25.09,24.51,24.71,168940.0,-0.7659783470143166
2012-12-11,25.29,25.29,24.9,24.9,97810.0,-1.5541257211211912
2012-12-10,25.29,25.29,25.09,25.29,82630.0,0.0
2012-12-07,25.29,25.48,25.09,25.29,48390.0,0.0
2012-12-06,25.48,25.48,25.09,25.29,65680.0,-0.7484770022088838
2012-12-05,25.29,25.68,25.29,25.48,81900.0,0.748477002208883
2012-12-04,25.09,25.29,24.9,25.29,40200.0,0.7939700303542803
2012-12-03,25.09,25.29,24.9,25.09,30000.0,0.0
2012-11-30,25.09,25.29,25.09,25.09,48300.0,0.0
2012-11-29,24.9,25.29,24.9,25.09,63950.0,0.7601556907669039
2012-11-28,25.09,25.09,24.9,24.9,46200.0,-0.760155690766899
2012-11-27,24.9,25.09,24.9,25.09,53840.0,0.7601556907669039
2012-11-26,25.29,25.29,24.9,24.9,87520.0,-1.5541257211211912
2012-11-23,25.29,25.48,24.9,25.29,133190.0,0.0
2012-11-22,25.29,25.48,25.09,25.29,67600.0,0.0
2012-11-21,25.29,25.87,25.29,25.29,104280.0,0.0
2012-11-20,25.09,25.29,24.9,25.29,122810.0,0.7939700303542803
2012-11-19,25.29,25.48,24.9,25.09,75120.0,-0.7939700303542798
2012-11-16,25.68,25.68,25.09,25.29,67040.0,-1.530341813988666
2012-11-15,25.68,26.46,25.48,25.68,163380.0,0.0
2012-11-14,24.51,25.68,24.71,25.68,271050.0,4.6631281281739145
2012-11-13,24.71,24.9,24.51,24.51,85010.0,-0.8126822460497465
2012-11-12,24.51,24.71,24.51,24.71,49590.0,0.8126822460497384
2012-11-09,24.32,24.71,24.32,24.51,44090.0,0.7782140442054949
2012-11-08,24.71,24.71,24.32,24.32,74470.0,-1.5908962902552424
2012-11-07,24.71,24.9,24.51,24.71,56950.0,0.0
2012-11-06,24.51,25.09,24.32,24.71,107980.0,0.8126822460497384
2012-11-05,23.54,24.51,23.34,24.51,118260.0,4.0380095707890575
2012-11-02,24.71,24.71,23.54,23.54,278080.0,-4.850691816838809
2012-11-01,24.32,24.71,24.32,24.71,100580.0,1.590896290255246
2012-10-31,24.71,24.9,24.12,24.32,205220.0,-1.5908962902552424
2012-10-30,24.9,25.09,24.71,24.71,92140.0,-0.7659783470143166
2012-10-29,25.09,25.29,24.71,24.9,85000.0,-0.760155690766899
2012-10-26,24.71,25.29,24.51,25.09,116860.0,1.5261340377812234
2012-10-25,25.87,25.87,24.71,24.71,504420.0,-4.58759761974191
2012-10-24,26.46,26.65,25.87,25.87,159880.0,-2.2550162488871823
2012-10-23,26.46,26.46,25.87,26.46,152970.0,0.0
2012-10-22,25.87,26.46,25.87,26.46,217150.0,2.2550162488871814
2012-10-19,25.29,26.26,25.29,25.87,256170.0,2.2674935516064054
2012-10-18,24.71,25.29,24.71,25.29,162300.0,2.3201040681354956
2012-10-17,24.9,25.29,24.51,24.71,122380.0,-0.7659783470143166
2012-10-16,23.93,25.09,23.93,24.9,135400.0,3.9734901550379904
2012-10-15,22.95,23.93,23.15,23.93,275440.0,4.181496541372779
2012-10-12,22.95,23.15,22.76,22.95,66930.0,0.0
2012-10-11,22.95,23.15,22.76,22.95,91520.0,0.0
2012-10-10,22.95,22.95,22.76,22.95,38920.0,0.0
2012-10-09,22.95,23.15,22.76,22.95,152500.0,0.0
2012-10-08,22.37,23.15,22.37,22.95,182160.0,2.5597161004515825
2012-10-05,22.37,22.57,22.37,22.37,70040.0,0.0
2012-10-04,22.37,22.57,22.18,22.37,67390.0,0.0
2012-10-03,22.18,22.57,21.98,22.37,87060.0,0.852979357981736
2012-10-02,22.57,22.57,22.18,22.18,152200.0,-1.7430608907223397
2012-10-01,22.76,22.95,22.57,22.57,196700.0,-0.8383018428685871
2012-09-28,22.95,23.34,22.57,22.76,195100.0,-0.8313327248423923
2012-09-27,22.57,22.95,22.57,22.95,183340.0,1.6696345677109758
2012-09-26,21.98,22.76,21.98,22.57,276090.0,2.6488641853969
2012-09-25,21.4,22.18,21.4,21.98,134760.0,2.6742026947669606
2012-09-24,21.59,21.79,21.4,21.4,52630.0,-0.8839322498910257
2012-09-21,21.4,21.59,21.2,21.59,134960.0,0.8839322498910183
2012-09-20,21.4,21.59,21.01,21.4,142350.0,0.0
2012-09-19,21.01,21.59,21.01,21.4,116200.0,1.8392407170896536
2012-09-18,21.59,21.79,21.01,21.01,134570.0,-2.7231729669806906
2012-09-17,21.4,21.79,21.4,21.59,118120.0,0.8839322498910183
2012-09-14,20.62,21.59,20.81,21.4,226460.0,3.712944343899173
2012-09-13,20.62,20.81,20.43,20.62,39500.0,0.0
2012-09-12,20.43,20.81,20.43,20.62,32540.0,0.9257069759283176
2012-09-11,20.23,20.62,20.04,20.43,29820.0,0.9837757649876648
2012-09-10,20.62,20.62,20.04,20.23,72560.0,-1.9094827409159778
2012-09-07,20.43,20.81,20.43,20.62,46090.0,0.9257069759283176
2012-09-06,20.81,20.81,20.43,20.43,84040.0,-1.8429231576012368
2012-09-05,20.81,20.81,20.43,20.81,64770.0,0.0
2012-09-04,20.43,20.81,20.43,20.81,92220.0,1.8429231576012364
2012-08-31,20.04,20.43,20.04,20.43,82000.0,1.9274132612866657
2012-08-30,20.23,20.43,20.04,20.04,87440.0,-0.9436374962990114
2012-08-29,20.04,20.81,20.04,20.23,114520.0,0.9436374962990022
2012-08-28,19.84,20.23,19.65,20.04,83740.0,1.0030174359937252
2012-08-27,20.23,20.43,19.84,19.84,145740.0,-1.9466549322927371
2012-08-24,19.84,20.43,19.06,20.23,304170.0,1.9466549322927469
2012-08-23,20.81,20.81,19.84,19.84,216030.0,-4.773353854881626
2012-08-22,20.43,21.2,19.65,20.81,169320.0,1.8429231576012364
2012-08-21,21.4,21.4,20.43,20.43,256230.0,-4.63865131982751
2012-08-20,21.21,21.59,21.21,21.4,145160.0,0.8918153451214623
2012-08-17,21.59,21.59,21.21,21.21,101660.0,-1.7757475950124821
2012-08-16,21.97,22.54,21.21,21.59,124080.0,-1.744764186980278
2012-08-15,21.21,22.16,21.21,21.97,134530.0,3.52051178199276
2012-08-14,20.25,21.21,20.25,21.21,305460.0,4.631797502404287
2012-08-13,19.87,20.25,19.49,20.25,95640.0,1.8943736988822508
2012-08-10,20.06,20.06,19.68,19.87,110100.0,-0.9516725970063847
2012-08-09,19.49,20.25,19.68,20.06,118430.0,2.882626901432004
2012-08-08,19.68,19.68,19.11,19.49,126630.0,-0.9701378104638024
2012-08-07,19.49,20.25,19.49,19.68,178470.0,0.9701378104638071
2012-08-06,18.63,19.49,19.11,19.49,476860.0,4.512832890597234
2012-08-03,17.77,18.63,18.63,18.63,108780.0,4.726154244693709
2012-08-02,17.0,17.77,17.77,17.77,122880.0,4.429829811034377
2012-08-01,17.1,17.1,16.91,17.0,13990.0,-0.5865119452398134
2012-07-31,17.0,17.1,16.91,17.1,55330.0,0.5865119452398058
2012-07-30,16.62,17.2,16.62,17.0,198350.0,2.2606554628913904
2012-07-27,16.62,16.72,16.53,16.62,29400.0,0.0
2012-07-26,16.62,16.72,16.62,16.62,48780.0,0.0
2012-07-25,16.62,16.62,16.53,16.62,33280.0,0.0
2012-07-24,16.62,16.62,16.53,16.62,41530.0,0.0
2012-07-23,16.72,16.81,16.62,16.62,35950.0,-0.5998818229253268
2012-07-20,16.72,16.81,16.72,16.72,41430.0,0.0
2012-07-19,16.72,16.72,16.53,16.72,30960.0,0.0
2012-07-18,16.53,16.72,16.43,16.72,29510.0,1.142869582362263
2012-07-17,16.53,16.62,16.43,16.53,18490.0,0.0
2012-07-16,16.72,16.72,16.53,16.53,45300.0,-1.142869582362263
2012-07-13,16.53,16.72,16.43,16.72,62810.0,1.142869582362263
2012-07-12,16.43,16.53,16.34,16.53,23980.0,0.6067979783756268
2012-07-11,16.34,16.43,16.34,16.43,18160.0,0.5492842617319827
2012-07-10,16.34,16.43,16.24,16.34,46570.0,0.0
2012-07-09,16.53,16.53,16.34,16.34,49080.0,-1.1560822401076083
2012-07-06,16.62,16.62,16.53,16.53,29930.0,-0.5429877594369288
2012-07-05,16.62,16.72,16.53,16.62,36390.0,0.0
2012-07-04,16.62,16.72,16.43,16.62,23450.0,0.0
2012-07-03,16.72,16.72,16.43,16.62,20830.0,-0.5998818229253268
2012-07-02,16.81,16.81,16.53,16.72,29330.0,-0.5368339763968624
2012-06-29,16.43,16.81,16.34,16.81,39480.0,2.2865015371347464
2012-06-28,16.43,16.43,16.34,16.43,27000.0,0.0
2012-06-27,16.43,16.43,16.43,16.43,16660.0,0.0
2012-06-26,16.53,16.43,16.34,16.43,0.0,-0.6067979783756168
2012-06-25,16.53,16.72,16.43,16.53,30180.0,0.0
2012-06-22,16.53,16.62,16.43,16.53,15670.0,0.0
2012-06-21,16.72,16.81,16.53,16.53,27850.0,-1.142869582362263
2012-06-20,16.81,16.81,16.62,16.72,25970.0,-0.5368339763968624
2012-06-19,16.81,16.81,16.62,16.81,36490.0,0.0
2012-06-18,16.91,16.91,16.72,16.81,40020.0,-0.5931215489964758
2012-06-15,16.53,17.1,16.53,16.91,114830.0,2.272825107755609
2012-06-14,16.43,16.62,16.43,16.53,42350.0,0.6067979783756268
2012-06-13,16.43,16.43,16.34,16.43,21900.0,0.0
2012-06-12,16.43,16.43,16.24,16.43,45850.0,0.0
2012-06-11,16.34,16.43,16.34,16.43,16730.0,0.5492842617319827
2012-06-08,16.43,16.62,16.34,16.34,33020.0,-0.5492842617319907
2012-06-07,16.43,16.53,16.34,16.43,39360.0,0.0
2012-06-06,16.53,16.62,16.34,16.43,32320.0,-0.6067979783756168
2012-06-05,16.43,16.53,16.34,16.53,19660.0,0.6067979783756268
2012-06-04,16.62,16.62,16.43,16.43,12990.0,-1.1497857378125511
2012-06-01,16.53,16.62,16.53,16.62,26750.0,0.542987759436924
2012-05-31,16.72,16.72,16.53,16.53,42150.0,-1.142869582362263
2012-05-30,16.72,16.81,16.62,16.72,12400.0,0.0
2012-05-29,16.62,16.72,16.53,16.72,15600.0,0.5998818229253222
2012-05-28,16.72,16.81,16.62,16.62,14950.0,-0.5998818229253268
2012-05-25,16.53,16.81,16.53,16.72,82940.0,1.142869582362263
2012-05-24,16.72,16.72,16.53,16.53,61880.0,-1.142869582362263
2012-05-23,16.81,16.81,16.72,16.72,40110.0,-0.5368339763968624
2012-05-22,17.0,17.0,16.81,16.81,15730.0,-1.123939663569189
2012-05-21,16.72,17.0,16.81,17.0,14130.0,1.6607736399660546
2012-05-18,16.81,16.81,16.62,16.72,58560.0,-0.5368339763968624
2012-05-17,16.81,17.0,16.81,16.81,27270.0,0.0
2012-05-16,17.0,17.1,16.81,16.81,57190.0,-1.123939663569189
2012-05-15,17.1,17.2,17.0,17.0,67260.0,-0.5865119452398134
2012-05-14,17.2,17.2,17.1,17.1,84350.0,-0.5830920310793098
2012-05-11,17.2,17.29,17.1,17.2,50830.0,0.0
2012-05-10,17.29,17.29,17.1,17.2,45530.0,-0.5218915875791745
2012-05-09,17.2,17.29,17.1,17.29,43560.0,0.5218915875791829
2012-05-08,17.2,17.29,17.2,17.2,69000.0,0.0
2012-05-07,17.2,17.39,17.2,17.2,69910.0,0.0
2012-05-04,17.2,17.29,17.1,17.2,59720.0,0.0
2012-05-03,17.29,17.29,17.1,17.2,64330.0,-0.5218915875791745
2012-05-02,17.29,17.29,17.2,17.29,41370.0,0.0
2012-04-27,17.39,17.39,17.29,17.29,54240.0,-0.5767028670992557
2012-04-26,17.2,17.77,17.2,17.39,101530.0,1.098594454678437
2012-04-25,17.2,17.29,17.1,17.2,63730.0,0.0
2012-04-24,17.2,17.2,17.1,17.2,37120.0,0.0
2012-04-23,17.2,17.29,17.2,17.2,38710.0,0.0
2012-04-20,17.2,17.29,17.2,17.2,35510.0,0.0
2012-04-19,17.39,17.39,17.2,17.2,46850.0,-1.0985944546784332
2012-04-18,17.39,17.48,17.29,17.39,63330.0,0.0
2012-04-17,17.39,17.39,17.29,17.39,43590.0,0.0
2012-04-16,17.39,17.58,17.39,17.39,76040.0,0.0
2012-04-13,17.48,17.58,17.39,17.39,57860.0,-0.5162041861197749
2012-04-12,17.48,17.58,17.39,17.48,112730.0,0.0
2012-04-11,17.48,17.58,17.39,17.48,106860.0,0.0
2012-04-10,17.58,17.67,17.48,17.48,56370.0,-0.5704522029641361
2012-04-09,17.67,17.67,17.58,17.58,37260.0,-0.5106394074574251
2012-04-06,17.39,17.77,17.58,17.67,68510.0,1.5972957965413395
2012-04-05,17.39,17.48,17.29,17.39,69230.0,0.0
2012-04-04,17.39,17.39,17.29,17.39,25930.0,0.0
2012-04-03,17.2,17.39,17.11,17.39,53400.0,1.098594454678437
2012-03-30,17.29,17.39,17.2,17.2,65720.0,-0.5218915875791745
2012-03-29,17.48,17.48,17.29,17.29,120740.0,-1.0929070532190317
2012-03-28,17.29,17.57,17.29,17.48,75600.0,1.0929070532190448
2012-03-27,17.67,17.67,17.29,17.29,124680.0,-2.173998663640599
2012-03-26,17.95,18.13,17.57,17.67,112890.0,-1.572182860268268
2012-03-23,17.11,17.95,17.11,17.95,268540.0,4.792702703018582
2012-03-22,17.11,17.2,17.11,17.11,65490.0,0.0
2012-03-21,17.11,17.2,17.11,17.11,74890.0,0.0
2012-03-20,17.11,17.2,17.01,17.11,48840.0,0.0
2012-03-19,17.11,17.2,17.01,17.11,31000.0,0.0
2012-03-16,17.29,17.29,17.11,17.11,44730.0,-1.0465211791096962
2012-03-15,17.11,17.29,17.11,17.29,47290.0,1.0465211791097002
2012-03-14,17.11,17.29,17.11,17.11,127380.0,0.0
2012-03-13,17.11,17.2,17.01,17.11,47600.0,0.0
2012-03-12,17.01,17.11,17.11,17.11,0.0,0.5861681496331531
2012-03-09,17.11,17.2,17.01,17.01,99620.0,-0.5861681496331642
2012-03-08,17.48,17.48,17.11,17.11,69380.0,-2.1394282323287364
2012-03-07,17.29,17.48,17.2,17.48,99820.0,1.0929070532190448
2012-03-06,17.85,18.13,17.2,17.29,123860.0,-3.187520853044906
2012-03-05,17.01,17.85,17.11,17.85,286510.0,4.820210181787768
2012-03-02,16.92,17.01,16.83,17.01,66390.0,0.5305052229693098
2012-03-01,17.01,17.01,16.92,16.92,65630.0,-0.5305052229693117
2012-02-29,17.01,17.11,16.92,17.01,49630.0,0.0
2012-02-28,17.11,17.11,16.92,17.01,78200.0,-0.5861681496331642
2012-02-27,17.11,17.2,17.01,17.11,39620.0,0.0
2012-02-24,17.2,17.29,17.11,17.11,74330.0,-0.524629591530519
2012-02-23,17.11,17.2,16.92,17.2,125140.0,0.5246295915305349
2012-02-22,17.11,17.2,17.01,17.11,33410.0,0.0
2012-02-21,17.2,17.29,17.11,17.11,125680.0,-0.524629591530519
2012-02-20,17.01,17.29,17.01,17.2,147320.0,1.1107977411636836
2012-02-17,16.54,17.11,16.54,17.01,187050.0,2.801971681222527
2012-02-16,16.45,16.54,16.36,16.54,51650.0,0.5456212384164286
2012-02-15,16.36,16.45,16.26,16.45,53070.0,0.5486146036779885
2012-02-14,16.26,16.54,16.26,16.36,102980.0,0.613122705493638
2012-02-13,16.36,16.36,16.26,16.26,44190.0,-0.6131227054936297
2012-02-10,16.54,16.54,16.36,16.36,58100.0,-1.0942358420944245
2012-02-09,16.36,16.54,16.36,16.54,88490.0,1.0942358420944227
2012-02-08,16.26,16.36,16.17,16.36,38740.0,0.613122705493638
2012-02-07,16.26,16.26,16.17,16.26,52570.0,0.0
2012-02-06,16.36,16.36,16.26,16.26,41690.0,-0.6131227054936297
2012-02-03,16.45,16.83,16.36,16.36,93970.0,-0.5486146036779942
2012-02-02,16.17,16.45,16.17,16.45,84150.0,1.7167803622365279
2012-02-01,16.08,16.17,15.98,16.17,76400.0,0.5581409838195486
2012-01-31,15.89,16.26,15.98,16.08,65290.0,1.188628320219554
2012-01-30,15.8,15.89,15.8,15.89,36330.0,0.5680040515703523
2012-01-20,15.89,16.08,15.8,15.8,69000.0,-0.5680040515703457
2012-01-19,15.8,15.89,15.7,15.89,71610.0,0.5680040515703523
2012-01-18,15.89,16.08,15.8,15.8,51380.0,-0.5680040515703457
2012-01-17,15.8,16.08,15.8,15.89,83290.0,0.5680040515703523
2012-01-16,15.33,15.89,15.24,15.8,86260.0,3.0198247149198307
2012-01-13,15.14,15.33,14.96,15.33,47950.0,1.247144487441998
2012-01-12,15.14,15.14,14.96,15.14,24450.0,0.0
2012-01-11,15.14,15.24,15.05,15.14,34870.0,0.0
2012-01-10,15.14,15.24,14.96,15.14,33380.0,0.0
2012-01-09,15.05,15.14,14.86,15.14,28260.0,0.5962256814418043
2012-01-06,14.86,15.33,14.58,15.05,81310.0,1.2704951905271675
2012-01-05,15.42,15.42,14.77,14.86,157620.0,-3.6992328845570306
2012-01-04,15.8,15.8,15.42,15.42,113820.0,-2.4344571897737706
2012-01-03,16.17,16.17,15.61,15.8,122220.0,-2.3147733556094425
2011-12-30,16.64,16.64,16.17,16.17,123160.0,-2.865176180404704
2011-12-29,16.73,16.73,16.64,16.64,18900.0,-0.5394079605670044
2011-12-28,16.64,16.73,16.54,16.73,25500.0,0.5394079605669968
2011-12-27,16.64,16.73,16.54,16.64,28240.0,0.0
2011-12-26,16.73,16.92,16.54,16.64,37980.0,-0.5394079605670044
2011-12-23,16.92,16.92,16.45,16.73,24780.0,-1.1292839179344716
2011-12-22,17.2,17.2,16.83,16.92,41350.0,-1.6413029641330033
2011-12-21,17.2,17.29,17.2,17.2,27170.0,0.0
2011-12-20,17.11,17.29,17.11,17.2,46580.0,0.5246295915305349
2011-12-19,16.92,17.11,16.92,17.11,24600.0,1.1166733726024658
2011-12-16,16.83,17.01,16.83,16.92,15010.0,0.5333345975362823
2011-12-15,16.73,16.92,16.64,16.83,51420.0,0.5959493203981908
2011-12-14,16.83,17.01,16.73,16.73,38580.0,-0.5959493203981923
2011-12-13,17.11,17.11,16.83,16.83,61730.0,-1.6500079701387487
2011-12-12,17.2,17.39,17.01,17.11,63750.0,-0.524629591530519
2011-12-09,17.2,17.29,17.11,17.2,39340.0,0.0
2011-12-08,17.2,17.29,17.11,17.2,31310.0,0.0
2011-12-07,17.2,17.29,17.11,17.2,28330.0,0.0
2011-12-06,17.2,17.29,17.2,17.2,51160.0,0.0
2011-12-05,17.11,17.29,17.01,17.2,29060.0,0.5246295915305349
2011-12-02,17.11,17.29,17.01,17.11,25460.0,0.0
2011-12-01,17.11,17.2,17.01,17.11,53290.0,0.0
2011-11-30,17.29,17.29,16.92,17.11,62840.0,-1.0465211791096962
2011-11-29,16.95,17.76,17.29,17.29,97420.0,1.9860465868739838
2011-11-28,17.07,17.2,16.83,16.95,144480.0,-0.7054702979890038
2011-11-25,17.2,17.2,16.7,17.07,137680.0,-0.7586847013058104
2011-11-24,17.7,17.7,17.2,17.2,42920.0,-2.8655255760376064
2011-11-23,17.7,17.7,17.45,17.7,18580.0,0.0
2011-11-22,17.7,17.95,17.7,17.7,14750.0,0.0
2011-11-21,16.95,17.7,17.07,17.7,110960.0,4.329680575332426
2011-11-18,16.95,16.95,16.83,16.95,44820.0,0.0
2011-11-17,17.32,17.32,16.95,16.95,67630.0,-2.1594069307829833
2011-11-16,17.32,17.45,17.32,17.32,24020.0,0.0
2011-11-15,17.45,17.57,17.32,17.32,37950.0,-0.747774551414699
2011-11-14,17.2,17.45,17.07,17.45,29330.0,1.4430264829028836
2011-11-11,17.2,17.32,17.07,17.2,39150.0,0.0
2011-11-10,17.7,17.7,17.2,17.2,65310.0,-2.8655255760376064
2011-11-09,17.95,17.95,17.57,17.7,49630.0,-1.4025475354504433
2011-11-08,17.95,18.07,17.7,17.95,39610.0,0.0
2011-11-07,17.45,18.32,17.57,17.95,64240.0,2.825046628585165
2011-11-04,16.83,17.57,16.95,17.45,89310.0,3.61766404457217
2011-11-03,16.58,16.95,16.7,16.83,27160.0,1.4965858495565654
2011-11-02,15.83,16.58,16.08,16.58,77830.0,4.629027581422809
2011-11-01,15.83,15.95,15.83,15.83,13390.0,0.0
2011-10-31,15.95,15.95,15.83,15.83,23610.0,-0.7551955337932792
2011-10-28,15.83,15.95,15.7,15.95,36340.0,0.7551955337932711
2011-10-27,15.7,15.83,15.7,15.83,8320.0,0.8246161538658515
2011-10-26,15.83,15.83,15.7,15.7,17120.0,-0.8246161538658404
2011-10-25,15.83,15.83,15.83,15.83,17430.0,0.0
2011-10-24,15.95,15.95,15.7,15.83,16980.0,-0.7551955337932792
2011-10-21,15.83,15.95,15.7,15.95,13840.0,0.7551955337932711
2011-10-20,15.7,15.83,15.58,15.83,17960.0,0.8246161538658515
2011-10-19,15.83,15.83,15.7,15.7,9190.0,-0.8246161538658404
2011-10-18,15.83,15.83,15.7,15.83,11450.0,0.0
2011-10-17,15.95,15.95,15.83,15.83,12340.0,-0.7551955337932792
2011-10-14,15.83,16.08,15.83,15.95,8620.0,0.7551955337932711
2011-10-13,15.83,15.95,15.83,15.83,5220.0,0.0
2011-10-12,15.95,15.95,15.7,15.83,30310.0,-0.7551955337932792
2011-10-11,16.08,16.08,15.83,15.95,28970.0,-0.8117434519966654
2011-10-10,16.2,16.2,15.83,16.08,23710.0,-0.743497848751809
2011-10-07,15.95,16.2,15.83,16.2,63870.0,1.5552413007484784
2011-10-06,15.7,15.95,15.7,15.95,42090.0,1.579811687659131
2011-10-05,15.58,15.7,15.58,15.7,4760.0,0.7672671911660186
2011-10-04,15.7,15.7,15.45,15.58,11840.0,-0.7672671911660166
2011-10-03,15.58,15.7,15.45,15.7,39150.0,0.7672671911660186
2011-09-30,15.7,15.7,15.45,15.58,84360.0,-0.7672671911660166
2011-09-29,15.95,15.95,15.7,15.7,20480.0,-1.5798116876591175
2011-09-28,15.83,16.08,15.83,15.95,26870.0,0.7551955337932711
2011-09-27,15.83,15.83,15.7,15.83,31660.0,0.0
2011-09-26,16.08,16.2,15.83,15.83,16220.0,-1.5669389857899472
2011-09-23,16.08,16.08,15.7,16.08,25360.0,0.0
2011-09-22,16.2,16.33,16.08,16.08,27750.0,-0.743497848751809
2011-09-21,15.95,16.2,15.95,16.2,18650.0,1.5552413007484784
2011-09-20,15.83,15.95,15.7,15.95,11080.0,0.7551955337932711
2011-09-19,15.7,15.95,15.58,15.83,16810.0,0.8246161538658515
2011-09-16,15.7,15.83,15.58,15.7,9340.0,0.0
2011-09-15,15.83,15.95,15.58,15.7,38280.0,-0.8246161538658404
2011-09-14,16.33,16.33,15.7,15.83,71230.0,-3.109703308945287
2011-09-13,16.33,16.58,16.33,16.33,29770.0,0.0
2011-09-12,16.08,16.33,16.08,16.33,36180.0,1.5427643231553485
2011-09-09,16.08,16.08,15.96,16.08,13860.0,0.0
2011-09-08,15.96,16.2,15.96,16.08,22370.0,0.7490671729157439
2011-09-07,15.71,16.08,15.59,15.96,49590.0,1.5788139754133026
2011-09-06,15.59,15.71,15.34,15.71,34500.0,0.7667769197844596
2011-09-05,15.71,15.96,15.34,15.59,36040.0,-0.7667769197844686
2011-09-01,15.47,15.71,15.59,15.71,52200.0,1.5394787682554982
2011-08-31,15.47,15.59,15.34,15.47,33460.0,0.0
2011-08-30,14.98,15.59,15.22,15.47,27280.0,3.2186686495901284
2011-08-29,14.73,14.98,14.73,14.98,29470.0,1.68297476145346
2011-08-26,14.61,14.73,14.61,14.73,10570.0,0.8180004711930909
2011-08-25,14.61,14.61,14.49,14.61,13780.0,0.0
2011-08-24,14.49,14.73,14.49,14.61,24840.0,0.8247469430017045
2011-08-23,14.36,14.49,14.24,14.49,17350.0,0.9012192712512971
2011-08-22,14.36,14.36,14.24,14.36,38740.0,0.0
2011-08-19,14.36,14.36,14.24,14.36,14390.0,0.0
2011-08-18,14.36,14.36,14.24,14.36,44210.0,0.0
2011-08-17,14.24,14.61,14.24,14.36,14410.0,0.8391657636248381
2011-08-16,14.12,14.36,14.12,14.24,26720.0,0.8462673918733729
