"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 30, 2020","94,663.0","96,612.0","97,261.0","94,338.0","1.84M","-3.87%"
"Jan 22, 2020","98,479.0","98,235.0","98,966.0","98,235.0","953.33K","0.25%"
"Jan 21, 2020","98,235.0","96,612.0","98,966.0","96,287.0","1.02M","1.68%"
"Jan 20, 2020","96,612.0","96,612.0","96,774.0","96,125.0","592.32K","0.34%"
"Jan 17, 2020","96,287.0","95,962.0","96,287.0","95,637.0","450.04K","0.34%"
"Jan 16, 2020","95,962.0","95,637.0","96,206.0","95,150.0","654.11K","0.34%"
"Jan 15, 2020","95,637.0","95,637.0","95,719.0","95,150.0","818.09K","0.00%"
"Jan 14, 2020","95,637.0","95,313.0","95,881.0","95,069.0","402.22K","0.34%"
"Jan 13, 2020","95,313.0","96,612.0","96,612.0","95,313.0","495.46K","-1.26%"
"Jan 10, 2020","96,531.0","96,287.0","96,774.0","96,125.0","715.54K","0.25%"
"Jan 09, 2020","96,287.0","96,612.0","97,018.0","96,125.0","748.96K","-0.17%"
"Jan 08, 2020","96,449.0","96,206.0","96,449.0","95,394.0","1.01M","0.25%"
"Jan 07, 2020","96,206.0","95,394.0","96,449.0","95,394.0","551.42K","0.94%"
"Jan 06, 2020","95,313.0","95,800.0","95,962.0","94,826.0","595.09K","-0.76%"
"Jan 03, 2020","96,043.0","95,962.0","96,612.0","95,962.0","750.47K","0.34%"
"Jan 02, 2020","95,719.0","94,988.0","95,962.0","94,582.0","423.24K","1.20%"
"Dec 31, 2019","94,582.0","96,612.0","96,612.0","94,501.0","465.17K","0.00%"
"Dec 30, 2019","94,582.0","95,637.0","95,800.0","94,582.0","806.57K","-1.44%"
"Dec 27, 2019","95,962.0","94,988.0","96,206.0","94,176.0","460.15K","1.03%"
"Dec 26, 2019","94,988.0","95,637.0","95,800.0","94,988.0","414.18K","0.00%"
"Dec 25, 2019","94,988.0","96,195.0","96,195.0","94,746.0","649.43K","-0.51%"
"Dec 24, 2019","95,471.0","94,988.0","95,632.0","94,988.0","692.40K","0.51%"
"Dec 23, 2019","94,988.0","96,598.0","96,598.0","94,988.0","943.32K","-1.67%"
"Dec 20, 2019","96,598.0","96,598.0","96,839.0","96,195.0","2.19M","0.25%"
"Dec 19, 2019","96,356.0","95,471.0","96,598.0","95,471.0","1.90M","0.93%"
"Dec 18, 2019","95,471.0","94,505.0","95,793.0","94,424.0","1.68M","1.28%"
"Dec 17, 2019","94,263.0","95,632.0","95,632.0","94,263.0","995.56K","-1.35%"
"Dec 16, 2019","95,551.0","95,390.0","95,632.0","94,746.0","901.54K","0.59%"
"Dec 13, 2019","94,988.0","96,034.0","96,517.0","94,988.0","677.62K","-1.01%"
"Dec 12, 2019","95,954.0","95,793.0","96,195.0","95,712.0","841.66K","0.51%"
"Dec 11, 2019","95,471.0","94,746.0","95,471.0","94,424.0","952.73K","0.34%"
"Dec 10, 2019","95,149.0","95,068.0","95,551.0","94,585.0","1.02M","0.09%"
"Dec 09, 2019","95,068.0","93,619.0","95,149.0","93,619.0","919.26K","1.55%"
"Dec 06, 2019","93,619.0","94,907.0","94,907.0","93,619.0","1.12M","-1.27%"
"Dec 05, 2019","94,827.0","96,356.0","96,356.0","94,827.0","832.98K","-0.84%"
"Dec 04, 2019","95,632.0","93,700.0","95,632.0","93,700.0","832.44K","2.06%"
"Dec 03, 2019","93,700.0","94,827.0","94,827.0","93,458.0","1.71M","-1.61%"
"Dec 02, 2019","95,229.0","97,805.0","97,805.0","95,229.0","1.79M","-2.63%"
"Nov 29, 2019","97,805.0","98,208.0","98,530.0","97,564.0","659.81K","-0.49%"
"Nov 28, 2019","98,288.0","98,288.0","98,449.0","96,920.0","1.33M","0.00%"
"Nov 27, 2019","98,288.0","99,576.0","99,576.0","98,288.0","440.30K","-0.73%"
"Nov 26, 2019","99,013.0","98,932.0","99,818.0","98,771.0","1.17M","0.08%"
"Nov 25, 2019","98,932.0","98,369.0","99,254.0","97,081.0","816.89K","1.15%"
"Nov 22, 2019","97,805.0","98,530.0","99,174.0","97,644.0","863.62K","-0.41%"
"Nov 21, 2019","98,208.0","99,415.0","99,657.0","97,966.0","1.67M","-1.61%"
"Nov 20, 2019","99,818.0","100,220.0","100,462.0","99,254.0","1.38M","-0.32%"
"Nov 19, 2019","100,140.0","96,920.0","100,140.0","96,920.0","1.29M","2.98%"
"Nov 18, 2019","97,242.0","99,013.0","99,335.0","96,920.0","2.01M","-1.79%"
"Nov 15, 2019","99,013.0","101,428.0","101,428.0","96,598.0","2.86M","-2.30%"
"Nov 14, 2019","101,347.0","101,428.0","101,750.0","101,106.0","834.56K","0.32%"
"Nov 13, 2019","101,025.0","102,635.0","102,635.0","100,945.0","2.35M","-1.57%"
"Nov 12, 2019","102,635.0","104,084.0","104,084.0","102,474.0","2.32M","-1.39%"
"Nov 11, 2019","104,084.0","104,004.0","104,809.0","103,843.0","774.60K","0.08%"
"Nov 08, 2019","104,004.0","103,923.0","104,889.0","103,762.0","1.43M","0.08%"
"Nov 07, 2019","103,923.0","104,245.0","104,487.0","103,601.0","1.04M","-0.77%"
